ID,Outros,Obra nao iniciada (terreno),Infra-estrutura,Vedacao vertical,Coberturas,Esquadrias,Revestimentos externos,Pisos externos e paisagismo
8846-1,0,0,0,0,0,0,0,1
8846-5,0,0,0,0,0,0,1,0
8846-2,0,0,0,0,0,0,0,1
8846-3,0,0,0,0,0,0,0,1
8847-0,0,0,0,0,0,1,0,1
8847-19,0,0,0,0,0,0,1,0
8847-17,0,0,0,0,0,1,0,1
8847-2,0,0,0,0,0,1,0,1
8847-3,0,0,0,0,0,1,0,1
8847-10,0,0,0,0,0,1,0,1
8847-18,0,0,0,0,0,1,0,1
8847-15,0,0,0,0,0,1,1,0
8847-1,0,0,0,0,0,0,0,1
8847-14,0,0,0,0,0,1,0,1
8849-0,0,0,0,0,0,0,0,1
8850-1,0,0,0,0,0,0,0,1
8851-1,0,0,0,0,0,0,0,1
8851-2,0,0,0,0,0,0,0,1
8851-3,0,0,0,0,0,0,0,1
8851-0,0,0,0,0,0,0,0,1
8853-27,0,0,0,0,0,1,0,1
8853-40,0,0,0,0,0,1,0,1
8853-41,0,0,0,0,0,1,0,1
8853-42,0,0,0,0,0,0,0,1
8853-8,0,0,0,0,0,1,0,1
8853-39,0,0,0,0,0,1,0,1
8853-26,0,0,0,0,0,1,0,1
8853-2,0,0,0,0,0,1,1,0
8853-3,0,0,0,0,0,1,0,1
8853-9,0,0,0,0,0,0,0,1
8853-5,0,0,0,0,0,0,0,1
8853-24,0,0,0,0,0,1,1,0
8853-7,0,0,0,0,0,1,0,1
8853-6,0,0,0,0,0,1,0,1
8853-12,0,0,0,0,0,0,0,1
8853-25,0,0,0,0,0,1,0,1
8853-11,0,0,0,0,0,0,0,1
8854-0,0,0,0,0,0,1,0,1
8854-3,0,0,0,0,0,1,0,1
8854-1,0,0,0,0,0,1,0,1
8856-0,0,0,0,0,0,0,0,1
8856-1,0,0,0,0,0,0,0,1
8857-2,0,0,0,0,0,1,0,1
8857-3,0,0,0,0,0,1,0,1
8858-23,0,0,0,0,0,0,0,1
8858-8,0,0,0,0,0,1,0,1
8858-26,0,0,0,0,0,0,0,1
8858-5,0,0,0,0,0,0,0,1
8858-1,0,0,0,0,0,0,0,1
8858-6,0,0,0,0,0,0,0,1
8858-22,0,0,0,0,0,0,0,1
8860-16,0,0,0,0,0,0,0,1
8860-13,0,0,0,0,0,0,0,1
8861-17,0,0,0,0,0,1,0,1
8861-7,0,0,0,0,0,0,0,1
8861-11,0,0,0,0,0,0,0,1
8862-1,0,0,0,0,0,1,0,1
8862-18,0,0,0,0,0,0,0,1
8862-20,0,0,0,0,0,1,0,1
8862-25,0,0,0,0,0,1,0,1
8862-8,0,0,0,0,0,0,0,1
8862-35,0,0,0,0,0,1,0,1
8863-6,0,0,0,0,0,0,0,1
8864-2,0,0,0,0,0,1,0,1
8864-20,0,0,0,0,0,1,0,1
8864-0,0,0,0,0,0,0,0,1
8865-0,0,0,0,1,0,1,1,0
8865-2,0,0,0,0,0,1,0,1
8865-3,0,0,0,0,0,0,0,1
8870-4,0,0,0,1,0,0,0,0
8870-9,0,0,0,0,0,1,1,0
8870-7,0,0,0,0,0,0,1,0
8870-1,0,0,0,0,0,0,1,0
8870-10,0,0,0,0,1,0,1,0
8870-11,0,0,0,0,0,0,1,0
8870-5,0,0,0,1,1,0,0,0
8870-2,0,0,1,0,0,0,0,0
8870-3,0,0,1,0,0,0,0,0
8870-6,0,0,0,1,0,0,1,0
8870-12,0,0,0,0,0,0,1,0
8870-8,0,0,0,0,0,1,1,0
8871-14,0,0,0,0,0,0,0,1
8871-15,0,0,0,1,0,1,1,1
8871-21,0,0,0,0,0,1,0,1
8871-18,0,0,0,0,0,1,0,1
8871-11,0,0,0,1,0,1,1,1
8871-8,0,0,0,0,0,1,0,1
8871-13,0,0,0,1,0,1,1,1
8871-29,0,0,0,0,0,0,1,0
8871-0,0,0,0,0,0,0,0,1
8871-4,0,0,0,1,0,1,1,0
8871-19,0,0,0,0,0,0,0,1
8871-35,0,0,0,0,0,0,0,1
8871-7,0,0,0,0,0,1,0,1
8871-9,0,0,0,0,0,0,0,1
8873-39,0,0,0,0,0,0,0,1
8873-38,0,0,0,0,0,0,0,1
8873-5,0,0,0,0,0,1,0,1
8873-17,0,0,0,0,0,1,0,1
8877-0,0,0,0,0,0,1,0,1
8877-1,0,0,0,0,0,1,0,1
8879-0,0,0,0,0,0,1,0,1
8879-1,0,0,0,0,0,1,0,1
8880-1,0,0,0,0,0,0,0,1
8880-0,0,0,0,0,0,1,0,1
8881-8,0,0,0,0,0,1,0,1
8881-9,0,0,0,0,0,1,0,1
8881-10,0,0,0,0,0,0,0,1
8881-5,0,0,0,0,0,0,0,1
8881-7,0,0,0,0,0,1,0,1
8882-1,0,0,0,0,0,1,0,1
8883-7,0,0,0,0,0,1,0,1
8883-10,0,0,0,0,0,0,0,1
8883-5,0,0,0,0,0,0,0,1
8883-2,0,0,0,0,0,1,0,1
8883-6,0,0,0,0,0,1,0,1
8883-13,0,0,0,0,0,1,0,1
8884-0,0,0,0,0,0,1,0,1
8884-1,0,0,0,0,0,1,0,1
8886-19,0,0,0,0,0,1,0,1
8886-7,0,0,0,0,0,1,0,1
8886-24,0,0,0,0,0,0,0,1
8886-11,0,0,0,0,0,1,0,1
8886-18,0,0,0,0,0,1,0,1
8886-20,0,0,0,0,0,1,0,1
8886-14,0,0,0,0,0,0,0,1
8886-16,0,0,0,0,0,0,0,1
8886-21,0,0,0,0,0,1,0,1
8886-22,0,0,0,0,0,0,0,1
8886-25,0,0,0,0,0,0,0,1
8886-17,0,0,0,0,0,1,0,1
8886-23,0,0,0,0,0,0,0,1
8886-8,0,0,0,0,0,0,0,1
8888-2,0,0,0,0,0,1,0,1
8888-5,0,0,0,0,0,1,0,1
8889-51,0,0,0,0,0,1,0,1
8889-73,0,0,0,0,0,1,0,1
8889-13,0,0,0,0,0,1,0,1
8889-48,0,0,0,0,0,1,0,1
8889-74,0,0,0,0,0,1,0,1
8889-75,0,0,0,0,0,1,0,1
8889-47,0,0,0,0,0,0,0,1
8889-49,0,0,0,0,0,1,0,1
8889-12,0,0,0,0,0,0,0,1
8889-11,0,0,0,0,0,0,0,1
8890-4,0,0,0,0,0,0,0,1
8890-7,0,0,0,0,0,1,0,1
8890-5,0,0,0,0,0,0,0,1
8890-6,0,0,0,0,0,1,0,1
8891-4,0,0,0,0,0,0,0,1
8891-27,0,0,0,0,0,1,0,1
8891-28,0,0,0,0,0,1,0,1
8891-29,0,0,0,0,0,1,0,1
8891-26,0,0,0,0,0,1,0,1
8891-2,0,0,0,0,0,0,1,1
8891-3,0,0,0,0,0,1,1,0
8891-18,0,0,0,0,0,1,0,1
8891-5,0,0,0,0,0,1,0,1
8891-15,0,0,0,0,0,1,0,1
8891-24,0,0,0,0,0,1,0,1
8891-20,0,0,0,0,0,1,0,1
8891-16,0,0,0,0,0,1,0,1
8891-21,0,0,0,0,0,1,0,1
8892-115,0,0,0,0,0,0,0,1
8892-7,0,0,0,0,0,1,0,1
8892-109,0,0,0,0,0,1,0,1
8892-10,0,0,0,0,0,0,0,1
8892-110,0,0,0,0,0,1,0,1
8892-14,0,0,0,0,0,0,0,1
8892-15,0,0,0,0,0,0,0,1
8892-108,0,0,0,0,0,1,0,1
8892-17,0,0,0,0,0,0,0,1
8892-147,0,0,0,0,0,1,0,1
8892-13,0,0,0,0,0,1,0,1
8892-112,0,0,0,0,0,0,0,1
8895-0,0,0,0,0,0,1,0,1
8895-90,0,0,0,0,0,0,0,1
8895-93,0,0,0,0,0,0,0,1
8895-94,0,0,0,0,0,0,0,1
8895-2,0,0,0,0,0,1,0,1
8895-3,0,0,0,0,0,1,0,1
8895-9,0,0,0,0,0,0,0,1
8895-102,0,0,0,0,0,0,0,1
8895-1,0,0,0,0,0,1,0,1
8897-0,0,0,0,0,0,1,0,1
8897-1,0,0,0,0,0,0,0,1
8903-47,0,0,0,0,0,0,0,1
8903-49,0,0,0,0,0,1,0,1
8903-50,0,0,0,0,0,1,0,1
8903-7,0,0,0,0,0,0,0,1
8907-38,0,0,0,0,0,1,0,1
8908-28,0,0,0,0,0,1,0,1
8908-8,0,0,0,0,0,0,0,1
8908-17,0,0,0,0,0,0,0,1
8908-9,0,0,0,0,0,0,0,1
8908-11,0,0,0,0,0,0,0,1
8908-16,0,0,0,0,0,0,0,1
8908-21,0,0,0,0,0,0,0,1
8908-22,0,0,0,0,0,0,0,1
8910-48,0,0,0,0,0,1,0,1
8910-49,0,0,0,0,0,1,0,1
8910-40,0,0,0,0,0,1,0,1
8910-38,0,0,0,0,0,1,0,1
8910-47,0,0,0,0,0,0,0,1
8913-18,0,0,0,0,0,0,0,1
8918-4,0,0,0,0,0,0,1,0
8918-9,0,0,0,0,0,0,0,1
8918-7,0,0,0,0,0,0,1,0
8918-0,0,0,0,0,0,0,1,1
8918-1,0,0,0,0,0,0,1,0
8918-5,0,0,0,0,0,0,1,0
8918-2,0,0,0,0,0,0,1,0
8918-3,0,0,0,0,0,0,0,1
8918-6,0,0,0,0,0,0,1,0
8918-8,0,0,0,0,0,0,0,1
8919-8,0,0,0,0,0,0,0,1
8919-7,0,0,0,0,0,1,0,1
8924-8,0,0,0,0,0,0,0,1
8924-3,0,0,0,0,0,0,0,1
8924-5,0,0,0,0,0,0,0,1
8925-33,0,0,0,0,0,0,0,1
8926-0,0,0,0,0,0,1,0,1
8927-4,0,0,0,0,0,0,0,1
8929-0,0,0,0,0,0,1,0,1
8929-34,0,0,0,0,0,0,0,1
8929-35,0,0,0,0,0,0,0,1
8929-1,0,0,0,0,0,0,0,1
8929-6,0,0,0,0,0,0,1,0
8929-21,0,0,0,0,0,0,1,0
8930-15,0,0,0,0,0,0,0,1
8930-16,0,0,0,0,0,0,0,1
8930-20,0,0,0,0,0,1,1,0
8930-25,0,0,0,0,0,1,0,1
8930-19,0,0,0,0,0,1,1,0
8930-23,0,0,0,0,0,0,1,0
8930-27,0,0,0,0,0,0,0,1
8930-28,0,0,0,0,0,0,0,1
8930-17,0,0,0,0,0,1,0,1
8930-48,0,0,0,0,0,0,0,1
8930-49,0,0,0,0,0,0,0,1
8932-58,0,0,0,0,0,0,0,1
8932-70,0,0,0,0,0,0,0,1
8934-1,0,0,0,0,0,0,0,1
8934-2,0,0,0,0,0,0,0,1
8934-3,0,0,0,0,0,0,0,1
8934-0,0,0,0,0,0,0,0,1
8934-9,0,0,0,0,0,0,0,1
8935-4,0,0,0,0,0,0,0,1
8935-0,0,0,0,0,0,0,0,1
8935-1,0,0,0,0,0,0,0,1
8935-2,0,0,0,0,0,0,0,1
8936-10,0,0,0,0,0,0,0,1
8938-170,0,0,0,0,0,1,1,0
8938-169,0,0,0,0,0,0,0,1
8940-23,0,0,0,0,0,1,0,1
8942-6,0,0,0,0,0,0,0,1
8942-12,0,0,0,0,0,0,0,1
8942-20,0,0,0,0,0,0,0,1
8942-0,0,0,0,0,0,0,0,1
8944-5,0,0,0,0,0,0,0,1
8944-6,0,0,0,0,0,1,0,1
8949-5,0,0,0,0,0,1,0,1
8949-2,0,0,0,0,0,0,0,1
8949-3,0,0,0,0,0,1,0,1
8949-6,0,0,0,0,0,0,0,1
8949-43,0,0,0,0,0,0,0,1
8949-31,0,0,0,0,0,1,0,1
8949-4,0,0,0,0,0,0,0,1
8949-40,0,0,0,0,0,0,0,1
8949-41,0,0,0,0,0,0,0,1
8949-42,0,0,0,0,0,0,0,1
8949-32,0,0,0,0,0,0,0,1
8949-44,0,0,0,0,0,0,0,1
8952-16,0,0,0,0,0,0,0,1
8952-22,0,0,0,0,0,1,0,1
8953-40,0,0,0,0,0,0,0,1
8953-42,0,0,0,0,0,0,0,1
8953-39,0,0,0,0,0,0,0,1
8953-3,0,0,0,0,0,0,0,1
8953-10,0,0,0,0,0,0,0,1
8953-5,0,0,0,0,0,1,0,1
8953-11,0,0,0,0,0,0,0,1
8955-142,0,0,0,0,0,0,0,1
8956-11,0,0,0,0,0,0,0,1
8958-5,0,0,0,0,0,1,0,1
8958-7,0,0,0,0,0,0,0,1
8958-6,0,0,0,0,0,0,0,1
8961-0,0,0,0,0,0,0,0,1
8969-14,0,0,0,0,0,1,0,1
8969-15,0,0,0,0,0,0,0,1
8969-16,0,0,0,0,0,0,0,1
8969-21,0,0,0,0,0,0,0,1
8969-22,0,0,0,0,0,0,0,1
8969-1,0,0,0,0,0,0,0,1
8969-2,0,0,0,0,0,1,0,1
8969-20,0,0,0,0,0,0,0,1
8969-0,0,0,0,0,0,0,0,1
8969-23,0,0,0,0,0,1,0,1
8969-7,0,0,0,0,0,0,1,0
8969-9,0,0,0,0,0,0,0,1
8970-7,0,0,0,0,0,0,0,1
8970-0,0,0,0,0,0,0,1,1
8970-1,0,0,0,0,0,0,0,1
8970-2,0,0,0,0,0,0,0,1
8970-6,0,0,0,0,0,0,0,1
8970-8,0,0,0,0,0,0,0,1
8972-49,0,0,0,0,0,1,0,1
8972-44,0,0,0,0,0,0,0,1
8975-0,0,0,1,0,0,0,0,0
8976-5,0,0,1,0,0,0,0,0
8976-3,0,0,0,0,0,0,1,0
8976-6,0,0,1,0,0,0,0,0
8976-10,0,1,0,0,0,0,0,0
8976-8,0,1,0,0,0,0,0,0
8976-7,0,0,1,0,0,0,0,0
8976-9,0,1,0,0,0,0,0,0
8977-39,0,0,0,0,0,1,0,1
8977-53,0,0,0,0,0,0,0,1
8977-54,0,0,0,0,0,1,0,1
8977-52,0,0,0,0,0,1,0,1
8978-0,0,1,0,0,0,0,0,0
8978-17,0,1,0,0,0,0,0,0
8978-10,0,0,0,0,0,0,0,1
8978-18,0,1,0,0,0,0,0,0
8978-11,0,0,0,0,0,0,0,1
8978-16,0,1,0,0,0,0,0,0
8982-4,0,0,0,0,0,0,0,1
8982-2,0,0,0,0,0,1,0,1
8982-24,0,0,0,0,0,1,0,1
8982-1,0,0,0,0,0,1,0,1
8982-12,0,0,0,0,0,1,0,1
8982-22,0,0,0,0,0,1,0,1
8985-47,0,0,0,0,0,1,0,1
8985-41,0,0,0,0,0,0,0,1
8985-46,0,0,0,0,0,1,0,1
8990-11,0,0,0,0,0,0,0,1
8991-4,0,0,0,0,0,1,0,1
8991-33,0,0,0,0,0,1,0,1
8991-2,0,0,0,0,0,1,0,1
8991-3,0,0,0,0,0,0,0,1
8991-38,0,0,0,0,0,0,0,1
8991-5,0,0,0,0,0,1,0,1
8991-6,0,0,0,0,0,0,0,1
8993-8,0,0,0,0,0,1,1,1
8993-9,0,0,0,1,0,0,1,0
8993-10,0,0,0,0,0,0,1,0
8993-5,0,0,0,0,0,1,0,1
8993-11,0,0,0,0,0,0,0,1
8997-0,0,0,0,0,0,0,0,1
8999-24,0,0,0,0,0,0,0,1
8999-22,0,0,0,0,0,0,0,1
8999-25,0,0,0,0,0,0,0,1
8999-23,0,0,0,0,0,0,0,1
8999-28,0,0,0,0,0,1,0,1
9001-10,0,0,0,0,0,0,0,1
9001-25,0,0,0,0,0,0,0,1
9001-26,0,0,0,0,0,0,0,1
9001-27,0,0,0,0,0,0,0,1
9001-28,0,0,0,0,0,0,0,1
9001-24,0,0,0,0,0,0,0,1
9006-11,0,0,0,0,0,0,0,1
9007-7,0,0,0,0,0,0,1,1
9009-20,0,0,0,0,0,0,0,1
9011-10,0,0,0,0,0,0,0,1
9011-11,0,0,0,0,0,0,0,1
9012-19,0,0,0,0,0,0,0,1
9012-37,0,0,0,0,0,0,1,0
9012-46,0,0,0,0,0,0,0,1
9012-8,0,0,0,0,0,1,0,1
9012-17,0,0,0,0,0,0,0,1
9012-26,0,0,0,0,0,0,0,1
9012-9,0,0,0,0,0,0,0,1
9012-48,0,0,0,0,0,1,0,1
9012-47,0,0,0,0,0,1,0,1
9012-20,0,0,0,0,0,0,0,1
9012-25,0,0,0,0,0,0,0,1
9012-16,0,0,0,0,0,0,0,1
9012-14,0,0,0,0,0,0,0,1
9020-0,0,0,0,0,0,0,0,1
9021-0,0,0,0,0,0,1,0,1
9021-19,0,0,0,1,0,0,0,0
9021-23,0,0,0,0,0,1,0,1
9021-27,0,0,0,0,0,1,0,1
9021-8,0,0,1,0,0,0,0,0
9021-17,0,0,0,1,0,0,0,0
9021-13,0,0,0,1,0,0,0,0
9021-26,0,0,0,0,0,1,0,1
9021-9,0,0,1,0,0,0,0,0
9021-10,0,0,1,0,0,0,0,0
9021-18,0,0,0,1,0,0,0,0
9021-15,0,0,0,1,0,0,0,0
9021-7,0,0,1,0,0,0,0,0
9021-6,0,0,1,0,0,0,0,0
9021-12,0,0,1,0,0,0,0,0
9021-11,0,0,1,0,0,0,0,0
9021-16,0,0,0,1,0,0,0,0
9021-14,0,0,0,1,0,0,0,0
9021-22,0,0,0,0,0,1,0,1
9022-0,0,0,0,0,0,1,0,1
9022-8,0,0,0,0,0,1,0,1
9022-17,0,0,0,0,0,1,0,1
9022-2,0,0,0,0,0,1,0,1
9022-3,0,0,0,0,0,1,0,1
9022-9,0,0,0,0,0,1,0,1
9022-15,0,0,0,0,0,0,0,1
9022-1,0,0,0,0,0,0,0,1
9022-16,0,0,0,0,0,1,0,1
9022-14,0,0,0,0,0,0,0,1
9026-2,0,0,0,0,0,0,0,1
9026-3,0,0,0,0,0,1,0,1
9026-6,0,0,0,0,0,1,0,1
9026-12,0,0,0,0,0,0,0,1
9026-8,0,0,0,0,0,1,0,1
9026-7,0,0,0,0,0,1,0,1
9026-9,0,0,0,0,0,0,0,1
9027-8,0,0,0,0,0,1,0,1
9027-13,0,0,0,0,0,1,0,1
9027-2,0,0,0,0,0,1,0,1
9027-3,0,0,0,0,0,1,0,1
9027-9,0,0,0,0,0,1,0,1
9027-5,0,0,0,0,0,0,0,1
9027-1,0,0,0,0,0,1,0,1
9027-12,0,0,0,0,0,1,0,1
9034-4,0,0,0,0,0,0,0,1
9034-8,0,0,0,0,0,0,0,1
9034-13,0,0,0,0,0,1,0,1
9034-2,0,0,0,0,0,0,0,1
9034-3,0,0,0,0,0,0,0,1
9034-10,0,0,0,0,0,0,0,1
9034-5,0,0,0,0,0,0,0,1
9034-24,0,0,0,0,0,0,0,1
9034-1,0,0,0,0,0,0,0,1
9034-6,0,0,0,0,0,0,0,1
9034-12,0,0,0,0,0,0,0,1
9034-20,0,0,0,0,0,0,0,1
9034-25,0,0,0,0,0,0,0,1
9037-5,0,0,0,0,0,1,0,1
9038-5,0,0,0,0,0,0,0,1
9038-1,0,0,0,0,0,1,0,1
9038-2,0,0,0,0,0,1,0,1
9038-3,0,0,0,0,0,1,0,1
9038-33,0,0,0,0,0,0,0,1
9038-0,0,0,0,0,0,1,0,1
9038-32,0,0,0,0,0,1,0,1
9040-0,0,0,0,0,0,0,0,1
9040-4,0,0,0,0,0,1,0,1
9040-8,0,0,0,0,0,0,0,1
9040-3,0,0,0,0,0,0,0,1
9040-5,0,0,0,0,0,0,0,1
9040-7,0,0,0,0,0,0,0,1
9040-1,0,0,0,0,0,0,0,1
9040-6,0,0,0,0,0,0,0,1
9045-3,0,0,0,0,0,1,0,1
9045-5,0,0,0,0,0,0,0,1
9045-20,0,0,0,0,0,1,0,1
9045-21,0,0,0,0,0,0,0,1
9046-21,0,0,0,0,0,1,0,1
9046-22,0,0,0,0,0,1,0,1
9046-18,0,0,0,0,0,1,0,1
9046-19,0,0,0,0,0,1,0,1
9046-23,0,0,0,0,0,1,0,1
9047-10,0,0,0,0,0,1,0,1
9047-11,0,0,0,0,0,0,0,1
9047-8,0,0,0,0,0,1,0,1
9047-9,0,0,0,0,0,1,0,1
9049-0,0,0,0,0,0,0,1,1
9049-4,0,0,0,0,0,0,1,0
9049-27,0,0,0,0,0,0,0,1
9049-34,0,0,0,0,0,0,1,0
9049-37,0,0,0,0,0,0,1,0
9049-17,0,0,0,0,0,0,0,1
9049-35,0,0,0,0,1,0,0,0
9049-26,0,0,0,0,1,0,1,0
9049-2,0,0,0,0,0,0,1,0
9049-10,0,0,0,0,0,0,1,0
9049-32,0,0,0,0,1,0,0,0
9049-38,0,0,0,0,1,0,0,0
9049-15,0,0,0,0,0,0,0,1
9049-7,0,0,0,0,0,0,1,0
9049-36,0,0,0,0,0,0,1,0
9049-6,0,0,0,0,0,0,1,0
9049-25,0,0,0,0,0,1,0,1
9049-16,0,0,0,0,0,0,0,1
9050-0,0,0,0,0,0,1,0,1
9050-4,0,0,0,0,0,1,0,1
9050-8,0,0,0,0,0,1,0,1
9050-2,0,0,0,0,0,1,0,1
9050-3,0,0,0,0,0,1,0,1
9050-1,0,0,0,0,0,1,0,1
9050-6,0,0,0,0,0,1,0,1
9051-7,0,0,0,0,0,0,0,1
9051-24,0,0,0,0,0,0,0,1
9051-20,0,0,0,0,0,0,0,1
9051-2,0,0,0,0,0,1,0,1
9052-14,0,0,0,0,0,1,0,1
9052-15,0,0,0,0,0,0,0,1
9052-16,0,0,0,0,0,0,0,1
9052-12,0,0,0,0,0,1,0,1
9052-13,0,0,0,0,0,1,0,1
9052-19,0,0,0,0,0,1,0,1
9052-17,0,0,0,0,0,0,0,1
9054-0,0,0,0,0,0,1,0,1
9054-2,0,0,0,0,0,0,0,1
9054-1,0,0,0,0,0,0,0,1
9055-4,0,0,0,0,0,0,0,1
9055-34,0,0,0,0,0,1,0,1
9055-37,0,0,0,0,0,1,0,1
9055-41,0,0,0,0,0,1,0,1
9055-42,0,0,0,0,0,1,0,1
9055-46,0,0,0,0,0,1,0,1
9055-31,0,0,0,0,0,0,0,1
9055-33,0,0,0,0,0,1,0,1
9055-35,0,0,0,0,0,1,0,1
9055-3,0,0,0,0,0,1,0,1
9055-10,0,0,0,0,0,1,0,1
9055-32,0,0,0,0,0,0,0,1
9055-44,0,0,0,0,0,1,0,1
9055-45,0,0,0,0,0,1,0,1
9055-48,0,0,0,0,0,1,0,1
9055-5,0,0,0,0,0,0,0,1
9055-30,0,0,0,0,0,1,0,1
9055-43,0,0,0,0,0,1,0,1
9055-47,0,0,0,0,0,1,0,1
9055-49,0,0,0,0,0,1,0,1
9055-36,0,0,0,0,0,1,0,1
9055-1,0,0,0,0,0,0,0,1
9055-12,0,0,0,0,0,0,0,1
9056-0,0,0,0,0,0,1,0,1
9056-2,0,0,0,0,0,0,0,1
9056-1,0,0,0,0,0,1,0,1
9057-0,0,0,0,0,0,1,0,1
9057-2,0,0,0,0,0,1,0,1
9057-3,0,0,0,0,0,1,0,1
9057-10,0,0,0,0,0,1,0,1
9057-5,0,0,0,0,0,0,0,1
9057-1,0,0,0,0,0,1,0,1
9057-21,0,0,0,0,0,1,0,1
9061-0,0,0,0,0,0,1,0,1
9061-4,0,0,0,0,0,1,0,1
9061-2,0,0,0,0,0,1,0,1
9061-3,0,0,0,0,0,1,0,1
9061-1,0,0,0,0,0,1,0,1
9073-4,0,0,0,0,0,1,0,1
9073-36,0,0,0,0,0,1,0,1
9073-35,0,0,0,0,0,1,0,1
9075-0,0,0,0,0,0,1,0,1
9075-1,0,0,0,0,0,1,0,1
9075-11,0,0,0,0,0,0,0,1
9075-14,0,0,0,0,0,1,0,1
9075-16,0,0,0,0,0,1,0,1
9075-2,0,0,0,0,0,0,0,1
9076-0,0,0,0,0,0,0,0,1
9076-27,0,0,0,0,0,1,0,1
9076-28,0,0,0,0,0,0,0,1
9076-26,0,0,0,0,0,1,0,1
9076-24,0,0,0,0,0,1,0,1
9076-1,0,0,0,0,0,0,0,1
9076-25,0,0,0,0,0,1,0,1
9078-1,0,0,0,0,0,1,1,0
9087-5,0,0,0,0,0,0,0,1
9087-14,0,0,0,0,0,0,0,1
9087-8,0,0,0,0,0,1,0,1
9087-4,0,0,0,0,0,0,0,1
9087-9,0,0,0,0,0,1,0,1
9096-0,0,0,0,0,0,1,0,1
9096-4,0,0,0,0,0,0,0,1
9096-3,0,0,0,0,0,0,0,1
9096-6,0,0,0,0,0,0,0,1
9097-14,0,0,0,0,0,1,0,1
9097-15,0,0,0,0,0,0,0,1
9097-16,0,0,0,0,0,1,0,1
9097-1,0,0,0,0,0,0,0,1
9097-2,0,0,0,0,0,1,0,1
9097-3,0,0,0,0,0,1,0,1
9097-6,0,0,0,0,0,0,0,1
9097-10,0,0,0,0,0,1,0,1
9097-11,0,0,0,0,0,1,0,1
9097-8,0,0,0,0,0,1,0,1
9097-0,0,0,0,0,0,1,0,1
9097-7,0,0,0,0,0,1,0,1
9097-9,0,0,0,0,0,0,0,1
9156-2,0,0,0,0,0,0,0,1
9156-3,0,0,0,0,0,0,0,1
9286-7,0,0,0,0,0,0,0,1
9286-20,0,0,0,0,0,1,0,1
9286-15,0,0,0,0,0,0,0,1
9286-2,0,0,0,0,0,0,0,1
9286-3,0,0,0,0,0,0,0,1
9289-17,0,0,0,0,0,0,0,1
9289-2,0,0,0,0,0,0,0,1
9289-3,0,0,0,0,0,0,0,1
9289-30,0,0,0,0,0,0,0,1
9289-1,0,0,0,0,0,0,0,1
9289-6,0,0,0,0,0,1,0,1
9394-8,0,0,0,0,0,0,0,1
9394-0,0,0,0,0,0,1,0,1
9395-14,0,0,0,0,0,0,0,1
9395-15,0,0,0,0,0,0,0,1
9395-3,0,0,0,0,0,1,0,1
9395-12,0,0,0,0,0,1,0,1
9395-11,0,0,0,0,0,1,0,1
9395-13,0,0,0,0,0,1,0,1
9397-4,0,0,0,0,0,0,0,1
9397-28,0,0,0,0,0,1,0,1
9397-34,0,0,0,0,0,1,0,1
9397-8,0,0,0,0,0,1,0,1
9397-17,0,0,0,0,0,0,0,1
9397-13,0,0,0,0,0,1,0,1
9397-2,0,0,0,0,0,0,0,1
9397-3,0,0,0,0,0,0,0,1
9397-9,0,0,0,0,0,0,0,1
9397-10,0,0,0,0,0,0,0,1
9397-18,0,0,0,0,0,1,0,1
9397-15,0,0,0,0,0,1,0,1
9397-7,0,0,0,0,0,1,0,1
9397-6,0,0,0,0,0,0,0,1
9397-12,0,0,0,0,0,1,0,1
9397-20,0,0,0,0,0,0,0,1
9397-11,0,0,0,0,0,0,0,1
9397-16,0,0,0,0,0,0,0,1
9397-21,0,0,0,0,0,1,0,1
9397-14,0,0,0,0,0,1,0,1
9398-1,0,0,0,0,0,0,0,1
9398-2,0,0,0,0,0,1,0,1
9398-10,0,0,0,0,0,1,0,1
9398-12,0,0,0,0,0,1,0,1
9398-11,0,0,0,0,0,1,0,1
9398-8,0,0,0,0,0,1,0,1
9398-13,0,0,0,0,0,1,0,1
9398-0,0,0,0,0,0,1,0,1
9398-4,0,0,0,0,0,0,0,1
9398-9,0,0,0,0,0,1,0,1
9399-5,0,0,0,0,0,0,0,1
9399-14,0,0,0,0,0,0,0,1
9399-47,0,0,0,0,0,0,0,1
9399-1,0,0,0,0,0,0,0,1
9399-2,0,0,0,0,0,1,0,1
9399-6,0,0,0,0,0,1,0,1
9399-10,0,0,0,0,0,0,0,1
9399-12,0,0,0,0,0,0,0,1
9399-18,0,0,0,0,0,0,0,1
9399-38,0,0,0,0,0,0,0,1
9399-11,0,0,0,0,0,0,0,1
9399-8,0,0,0,0,0,1,0,1
9399-13,0,0,0,0,0,1,0,1
9399-0,0,0,0,0,0,1,0,1
9399-4,0,0,0,0,0,1,0,1
9399-37,0,0,0,0,0,1,0,1
9399-40,0,0,0,0,0,0,0,1
9399-41,0,0,0,0,0,0,0,1
9399-42,0,0,0,0,0,0,0,1
9399-46,0,0,0,0,0,0,0,1
9399-39,0,0,0,0,0,0,0,1
9399-9,0,0,0,0,0,1,0,1
9399-44,0,0,0,0,0,0,0,1
9399-45,0,0,0,0,0,0,0,1
9399-48,0,0,0,0,0,0,0,1
9400-1,0,0,0,0,0,1,0,1
9400-0,0,0,0,0,0,0,0,1
9400-4,0,0,0,0,0,1,0,1
9402-1,0,0,0,0,0,0,0,1
9402-2,0,0,0,0,0,0,0,1
9402-3,0,0,0,0,0,0,0,1
